0.13708  	-0.1090  	0.04706  	0.32137  	0.14308  	0.24267  	-0.3851  	-0.3533  	0.33153  	-0.0260  	0.20811  	0.73033  	-0.2055  	-0.3710  	-0.2098  	0.59189  	0.29964  	0.04193  	0.50174  	-0.0141  	-0.0146  	0.32945  	0.25072  	0.39304  	-0.0055  	0.18541  	0.09616  	-0.8364  	-0.3998  	-0.0506  	-0.0492  	0.26778  	-0.2476  	-0.0443  	0.36102  	-0.1309  	0.26898  	0.25843  	-0.4912  	-0.2252  	0.20067  	0.08755  	-0.1016  	0.39002  	0.07625  	-0.0205  	-0.0549  	0.05417  	0.03710  	-0.0865  	-0.1010  	-0.0312  	0.00141  	-3.0015  	-0.0314  	0.03341  	-0.0052  	0.00356  	0.00510  	0.00609  	-0.0138  	0.01430  	0.05197  	-0.0093  	0.09439  	-0.1141  	-0.0051  	0.00763  	0.02788  	0.56579  	
0.13708  	-0.1090  	0.04706  	0.32137  	0.14308  	0.24267  	-0.3851  	-0.3533  	0.33153  	-0.0260  	0.20811  	0.73033  	-0.2055  	-0.3710  	-0.2098  	0.59189  	0.29964  	0.04193  	0.50174  	-0.0141  	-0.0146  	0.32945  	0.25072  	0.39304  	-0.0055  	0.18541  	0.09616  	-0.8364  	-0.3998  	-0.0506  	-0.0492  	0.26778  	-0.2476  	-0.0443  	0.36102  	-0.1309  	0.26898  	0.25843  	-0.4912  	-0.2252  	0.20067  	0.08755  	-0.1016  	0.39002  	0.07625  	-0.0205  	-0.0549  	0.05417  	0.03710  	-0.0865  	-0.1010  	-0.0312  	0.00141  	-3.0015  	-0.0314  	0.03341  	-0.0052  	0.00356  	0.00510  	0.00609  	-0.0138  	0.01430  	0.05197  	-0.0093  	0.09664  	-0.1168  	-0.0012  	0.00927  	0.02546  	0.56193  	
0.12263  	-0.1422  	0.03393  	0.29000  	0.18143  	0.18700  	-0.3956  	-0.4202  	0.34090  	0.07099  	0.13660  	0.73620  	-0.1432  	-0.3810  	-0.4041  	0.59980  	0.29495  	0.12639  	0.49336  	0.10301  	-0.2030  	0.28981  	0.14066  	0.29623  	0.00562  	0.21376  	-0.0358  	-0.6608  	-0.2523  	-0.0344  	-0.0295  	0.24080  	-0.2266  	-0.0478  	0.23850  	-0.0810  	0.11232  	0.21603  	-0.4151  	-0.1984  	0.26391  	0.07661  	-0.0608  	0.38206  	0.07021  	-0.0187  	-0.0504  	0.06935  	0.04968  	-0.0839  	-0.0974  	-0.0330  	-0.0033  	-0.0023  	-0.0269  	0.02681  	-0.0086  	-0.0015  	0.01168  	0.00585  	-0.0099  	0.00821  	0.05645  	-0.0089  	0.09803  	-0.1193  	0.00189  	0.01084  	0.02332  	0.55845  	
-0.1121  	-0.2192  	-0.1714  	0.09742  	0.13955  	-0.0614  	-0.3657  	-0.5350  	0.25166  	0.18673  	0.14885  	0.62797  	-0.1730  	-0.4561  	-0.5639  	0.47884  	0.23818  	0.18474  	0.46157  	0.18764  	-0.3635  	0.26667  	0.01869  	0.27648  	0.15248  	0.19325  	-0.0586  	-0.5567  	-0.1214  	-0.0228  	-0.0377  	0.18570  	-0.2433  	-0.0318  	0.20981  	0.02211  	0.04779  	0.15933  	-0.3762  	-0.1577  	0.28150  	0.10479  	-0.0719  	0.37910  	0.08674  	-0.0196  	-0.0551  	0.06687  	0.03013  	-0.0803  	-0.0901  	-0.0400  	-0.0063  	-0.0156  	-0.0315  	0.02912  	0.00241  	0.00208  	0.00606  	-0.0040  	-0.0164  	0.00557  	0.04966  	-0.0022  	0.09856  	-0.1214  	0.00422  	0.01236  	0.02145  	0.55534  	
-0.3035  	-0.2727  	-0.1994  	0.16019  	0.22075  	-0.0426  	-0.3550  	-0.5380  	0.24487  	0.12123  	0.15772  	0.66280  	-0.2244  	-0.5228  	-0.5711  	0.42999  	0.26357  	0.15443  	0.48660  	0.16351  	-0.2587  	0.27525  	0.07436  	0.36257  	0.10573  	0.19699  	-0.0078  	-0.5373  	-0.1300  	-0.0085  	-0.0536  	0.18487  	-0.2744  	-0.0310  	0.26660  	0.01001  	0.05589  	0.15951  	-0.4207  	-0.1275  	0.21646  	0.11642  	-0.1241  	0.39067  	0.08975  	-0.0259  	-0.0500  	0.05487  	0.03423  	-0.0920  	-0.0905  	-0.0377  	-0.0048  	0.00140  	-0.0404  	0.02046  	0.00558  	-0.0035  	0.01335  	0.00381  	-0.0278  	0.00023  	0.05205  	-0.0118  	0.09823  	-0.1232  	0.00576  	0.01381  	0.01987  	0.55259  	
-0.4599  	-0.3373  	-0.3793  	0.13311  	0.20543  	-0.1813  	-0.3963  	-0.6334  	0.19212  	0.17695  	0.17123  	0.74561  	-0.2761  	-0.7071  	-0.5820  	0.37029  	0.24704  	0.20643  	0.47504  	0.20023  	-0.4099  	0.30066  	0.11106  	0.21422  	0.07126  	0.22777  	-0.1288  	-0.4205  	-0.0165  	-0.0188  	-0.0345  	0.17302  	-0.2767  	-0.0281  	0.14407  	0.06536  	-0.0465  	0.13223  	-0.3625  	-0.1115  	0.24977  	0.09375  	-0.1205  	0.38971  	0.10238  	-0.0195  	-0.0496  	0.05369  	0.03139  	-0.0903  	-0.0807  	-0.0370  	-0.0064  	-0.0084  	-0.0286  	0.01774  	0.00973  	0.00261  	0.01800  	0.00759  	-0.0226  	-0.0006  	0.05115  	-0.0076  	0.09705  	-0.1247  	0.00651  	0.01521  	0.01857  	0.55022  	
-0.2947  	-0.2972  	-0.3450  	0.33798  	0.34172  	-0.0674  	-0.3938  	-0.5764  	0.19102  	0.15425  	0.03979  	0.81500  	-0.2003  	-0.5798  	-0.4192  	0.42925  	0.24721  	0.20796  	0.48679  	0.27807  	-0.5148  	0.27011  	-0.0183  	0.23382  	0.16726  	0.20094  	-0.1478  	-0.3482  	0.04801  	0.03933  	-0.0678  	0.16839  	-0.2811  	-0.0109  	0.20056  	0.07226  	-0.1066  	0.12347  	-0.3495  	-0.1149  	0.21448  	0.09850  	-0.1392  	0.38557  	0.10136  	-0.0193  	-0.0514  	0.05609  	0.02743  	-0.0879  	-0.0771  	-0.0389  	-0.0101  	-0.0165  	-0.0302  	0.02012  	0.01552  	0.00016  	0.01278  	0.00305  	-0.0254  	-0.0036  	0.05512  	-0.0124  	0.09501  	-0.1258  	0.00647  	0.01654  	0.01755  	0.54823  	
-0.1334  	-0.1900  	-0.2610  	0.64350  	0.51427  	0.15663  	-0.3885  	-0.5333  	0.22140  	0.05866  	-0.2306  	0.83360  	-0.1308  	-0.4391  	-0.1249  	0.49237  	0.24775  	0.18113  	0.50526  	0.19547  	-0.5182  	0.31188  	-0.0037  	0.25116  	0.16901  	0.20987  	-0.1254  	-0.3003  	0.06607  	0.08316  	-0.0418  	0.18020  	-0.2573  	-0.0070  	0.19119  	0.01925  	-0.1396  	0.09574  	-0.3234  	-0.0787  	0.19380  	0.09463  	-0.1135  	0.38797  	0.08632  	-0.0186  	-0.0570  	0.06474  	0.03340  	-0.0953  	-0.0841  	-0.0432  	-0.0043  	-0.0164  	-0.0341  	0.01690  	0.01820  	-0.0047  	0.00983  	0.00678  	-0.0239  	-0.0003  	0.05228  	-0.0115  	0.09075  	-0.1257  	0.00588  	0.01871  	0.01670  	0.53132  	
-0.0265  	-0.1883  	-0.2349  	0.68195  	0.49785  	0.18365  	-0.3896  	-0.5444  	0.24461  	0.08728  	-0.2996  	0.76250  	-0.0715  	-0.3368  	-0.0377  	0.42561  	0.24105  	0.13512  	0.46523  	0.18904  	-0.4875  	0.35498  	-0.0025  	0.23378  	0.18842  	0.18185  	-0.0843  	-0.3996  	0.06902  	0.08247  	-0.0638  	0.18382  	-0.2618  	-0.0108  	0.19481  	0.00322  	-0.1066  	0.09666  	-0.3187  	-0.0626  	0.19421  	0.09433  	-0.1182  	0.39520  	0.09836  	-0.0250  	-0.0505  	0.06141  	0.04710  	-0.0926  	-0.0629  	-0.0438  	-0.0124  	-0.0180  	-0.0308  	0.03471  	0.00688  	-0.0002  	0.00935  	-0.0005  	-0.0226  	0.01283  	0.04390  	-0.0141  	0.08507  	-0.1265  	0.00337  	0.01989  	0.01641  	0.53404  	
0.06309  	-0.1499  	-0.2028  	0.61279  	0.43458  	0.17242  	-0.3691  	-0.4972  	0.24451  	0.08833  	-0.2765  	0.65688  	-0.0427  	-0.2258  	-0.0680  	0.36878  	0.24566  	0.14874  	0.50020  	0.05780  	-0.4010  	0.39160  	0.06822  	0.27998  	0.17200  	0.17617  	0.03380  	-0.5570  	0.03034  	0.07544  	-0.0582  	0.20601  	-0.2602  	-0.0154  	0.26249  	-0.0161  	-0.0800  	0.11488  	-0.3585  	-0.0712  	0.20326  	0.09850  	-0.0995  	0.40438  	0.07905  	-0.0282  	-0.0466  	0.06955  	0.04893  	-0.1057  	-0.0830  	-0.0408  	-0.0068  	-0.0119  	-0.0334  	0.03051  	-0.0053  	0.00378  	0.01033  	0.00911  	-0.0155  	0.00721  	0.03455  	-0.0163  	0.08135  	-0.1271  	0.00051  	0.02080  	0.01612  	0.55084  	
